"Anatomical Strucures, Cell Types and Biomarkers Table for Vasculature v1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Griffin Weber; Sujin Lee; Rajeev Malhotra; Marc Halushka; Avinash Boppana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2597-881X; 0000-0002-6692-6880; 0000-0003-0120-4630; 0000-0002-7112-7389; 0000-0003-0834-8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy. Philadelphia, PA: Saunders/Elsevier. 2006.; Gray H. Gray's Anatomy: The Anatomical Basis of Clinical Practice (40th ed.). Churchill-Livingstone, Elsevier. 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,10.48539/HBM426.GZPN.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,3/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,AS/8,AS/8/LABEL,AS/8/ID,AS/9,AS/9/LABEL,AS/9/ID,AS/10,AS/10/LABEL,AS/10/ID,AS/11,AS/11/LABEL,AS/11/ID,AS/12,AS/12/LABEL,AS/12/ID,AS/13,AS/13/LABEL,AS/13/ID,AS/14,AS/14/LABEL,AS/14/ID,AS/15,AS/15/LABEL,AS/15/ID,AS/16,AS/16/LABEL,AS/16/ID,AS/17,AS/17/LABEL,AS/17/ID,AS/18,AS/18/LABEL,AS/18/ID,AS/19,AS/19/LABEL,AS/19/ID,CT/1,CT/1/LABEL,CT/1/ID,BG/1,BG/1/LABEL,BG/1/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,abdominal aorta,abdominal aorta,UBERON:0001516,testicular artery,testicular artery,UBERON:0001187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Testicular_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,esophageal artery,esophageal artery,UBERON:0035539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Descending_thoracic_aorta,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,inferior left bronchial artery,Left second bronchial artery,fma4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Bronchial_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left first superior phrenic artery,Left first superior phrenic artery,fma4170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superior_phrenic_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 10,Left tenth posterior intercostal artery,fma4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 11,Left eleventh posterior intercostal artery,fma4590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 3,Left third posterior intercostal artery,fma4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 4,Left fourth posterior intercostal artery,fma4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 5,Left fifth posterior intercostal artery,fma4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 6,Left sixth posterior intercostal artery,fma4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 7,Left seventh posterior intercostal artery,fma4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 8,Left eighth posterior intercostal artery,fma4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left posterior intercostal artery 9,Left ninth posterior intercostal artery,fma4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left second superior phrenic artery,Left second superior phrenic artery,fma4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superior_phrenic_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,left subcostal artery,Left subcostal artery,fma4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Subcostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,pericardial artery,Pericardial artery,fma69329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Descending_thoracic_aorta,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,posterior intercostal artery,Posterior intercostal artery,fma4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,posterior intercostal artery,Posterior intercostal artery,fma4176,segmental spinal artery #4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://anatomyzone.com/neuroanatomy/spinal-cord/blood-supply-to-the-spinal-cord/,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right bronchial artery,Right bronchial artery,fma31933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Bronchial_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right first superior phrenic artery,Right first superior phrenic artery,fma4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superior_phrenic_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 10,Right tenth posterior intercostal artery,fma4360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 11,Right eleventh posterior intercostal artery,fma4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 3,Right third posterior intercostal artery,fma4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 4,Right fourth posterior intercostal artery,fma4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 5,Right fifth posterior intercostal artery,fma4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 6,Right sixth posterior intercostal artery,fma4268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 7,Right seventh posterior intercostal artery,fma4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 8,Right eighth posterior intercostal artery,fma4314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right posterior intercostal artery 9,Right ninth posterior intercostal artery,fma4337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Intercostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right second superior phrenic artery,Right second superior phrenic artery,fma4168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superior_phrenic_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,right subcostal artery,Right subcostal artery,fma4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Subcostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,subcostal artery,subcostal artery,UBERON:0001561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Subcostal_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,superior left bronchial artery,Left first bronchial artery,fma4146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Bronchial_artery,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,descending aorta,descending aorta,UBERON:0001514,descending thoracic aorta,descending thoracic aorta,UBERON:0002345,superior phrenic artery,superior phrenic artery,UBERON:0013133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Superior_phrenic_arteries,,
vasculature,vasculature,UBERON:0002049,left ventricle,heart left ventricle,UBERON:0002084,aorta,aorta,UBERON:0000947,ascending aorta,ascending aorta,UBERON:0001496,aortic arch,arch of aorta,UBERON:0001508,left common carotid artery,left common carotid artery plus branches,UBERON:0001536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,PECAM1 (CD31),PECAM1,HGNC:8823,,https://en.wikipedia.org/wiki/Common_carotid_artery,,
